ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,listing_id
2016-09-06,70.0,69.99999991531236,70.00000009239206,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-09-07,70.0,69.99999990797987,70.00000009003847,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-09-08,70.0,69.99999991291659,70.00000009516974,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-09-09,70.0,69.99999990873705,70.00000009104474,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-09-10,70.0,69.99999990802112,70.00000008463385,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-09-11,70.0,69.99999990853631,70.00000009856093,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-09-12,70.0,69.99999991519473,70.00000008428749,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-09-13,70.0,69.99999991361484,70.00000009189282,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-09-14,70.0,69.99999991229406,70.00000008865663,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-09-15,70.0,69.99999990480109,70.00000008529791,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-09-16,70.0,69.99999990708888,70.00000008846972,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-09-17,70.0,69.99999990716893,70.00000008774549,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-09-18,70.0,69.99999990984325,70.00000008803437,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-09-19,70.0,69.99999990604954,70.00000008682345,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-09-20,70.0,69.99999991155802,70.00000008963592,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-09-21,70.0,69.99999990547994,70.00000008902423,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-09-22,70.0,69.99999990617562,70.00000008532933,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-09-23,70.0,69.99999990712791,70.00000008799407,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-09-24,70.0,69.99999991314972,70.00000008492206,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-09-25,70.0,69.9999999047819,70.00000009024255,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-09-26,70.0,69.99999991321546,70.0000000852071,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-09-27,70.0,69.99999991622407,70.00000009210699,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-09-28,70.0,69.99999990931333,70.00000008775095,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-09-29,70.0,69.9999999050095,70.00000008560109,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-09-30,70.0,69.99999991714073,70.00000009660049,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-01,70.0,69.99999990750041,70.00000008765808,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-02,70.0,69.99999991245308,70.00000009379059,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-03,70.0,69.99999991331677,70.0000000837215,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-04,70.0,69.99999990623208,70.0000000895584,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-05,70.0,69.99999990672892,70.00000009216915,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-06,70.0,69.99999991274267,70.00000009131163,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-07,70.0,69.99999990671469,70.00000008684223,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-08,70.0,69.99999991019111,70.00000009142643,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-09,70.0,69.99999991092552,70.00000008805688,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-10,70.0,69.99999991280306,70.00000008815798,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-11,70.0,69.99999991546979,70.00000009005146,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-12,70.0,69.99999991232039,70.00000008634927,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-13,70.0,69.99999990955357,70.00000009178063,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-14,70.0,69.9999999107295,70.00000008596841,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-15,70.0,69.99999991045063,70.0000000845872,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-16,70.0,69.99999991582065,70.00000009078722,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-17,70.0,69.99999991067153,70.00000009041386,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-18,70.0,69.99999990901128,70.00000009067908,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-19,70.0,69.99999990685106,70.00000008570464,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-20,70.0,69.99999991229971,70.00000009040022,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-21,70.0,69.99999990880362,70.0000000890879,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-22,70.0,69.99999991333304,70.00000009450737,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-23,70.0,69.99999991470358,70.00000009239164,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-24,70.0,69.99999991040893,70.00000009280912,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-25,70.0,69.99999990978864,70.00000008364775,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-26,70.0,69.99999991665163,70.0000000929777,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-27,70.0,69.99999991421761,70.00000008752572,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-28,70.0,69.99999991293461,70.0000000944749,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-29,70.0,69.9999999132466,70.00000009258773,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-30,70.0,69.999999912507,70.00000008910723,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-10-31,70.0,69.9999999154238,70.00000009787114,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-01,70.0,69.9999999091493,70.00000008395041,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-02,70.0,69.99999990705864,70.00000009530578,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-03,70.0,69.99999990592231,70.00000008704414,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-04,70.0,69.9999999101124,70.00000009105543,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-05,70.0,69.99999991490186,70.00000009139681,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-06,70.0,69.99999991332471,70.00000008604295,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-07,70.0,69.99999990901676,70.00000009557104,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-08,70.0,69.99999990455657,70.00000008764803,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-09,70.0,69.99999990459493,70.00000009296991,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-10,70.0,69.9999999096507,70.00000008674284,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-11,70.0,69.99999991404096,70.00000009380047,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-12,70.0,69.99999990858974,70.00000008955162,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-13,70.0,69.99999991084697,70.00000008900814,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-14,70.0,69.99999991951712,70.00000009849781,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-15,70.0,69.99999991113768,70.00000009562517,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-16,70.0,69.99999991597551,70.00000009002324,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-17,70.0,69.99999990586042,70.00000008563009,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-18,70.0,69.99999991010299,70.00000008850087,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-19,70.0,69.99999990640772,70.00000009371875,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-20,70.0,69.99999990733053,70.00000009377032,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-21,70.0,69.99999991207882,70.00000008848954,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-22,70.0,69.99999990140188,70.00000008840645,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-23,70.0,69.99999990262934,70.00000008383809,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-24,70.0,69.99999991212627,70.00000009118112,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-25,70.0,69.99999990848825,70.00000008686862,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-26,70.0,69.99999990497354,70.00000008296517,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-27,70.0,69.99999991084938,70.00000008807712,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-28,70.0,69.9999999092404,70.00000008804955,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-29,70.0,69.99999990257989,70.00000009048658,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-11-30,70.0,69.99999990518256,70.00000008640251,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-01,70.0,69.9999999091561,70.00000008851522,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-02,70.0,69.99999990905414,70.00000009468091,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-03,70.0,69.99999990521812,70.000000095199,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-04,70.0,69.99999991930693,70.00000009378198,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-05,70.0,69.99999991851969,70.00000008530623,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-06,70.0,69.99999990868946,70.00000008834387,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-07,70.0,69.99999991118715,70.00000009162468,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-08,70.0,69.99999991116017,70.00000008744503,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-09,70.0,69.99999990464896,70.00000009390432,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-10,70.0,69.99999991723183,70.00000008176511,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-11,70.0,69.99999991201537,70.00000008749562,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-12,70.0,69.99999991280293,70.00000009284588,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-13,70.0,69.99999991343505,70.0000000963509,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-14,70.0,69.99999990509858,70.00000008433804,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-15,70.0,69.9999999180776,70.00000009363437,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-16,70.0,69.99999990500994,70.00000008970231,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-17,70.0,69.99999990812408,70.00000009093354,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-18,70.0,69.9999999137191,70.00000008839841,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-19,70.0,69.99999991290159,70.0000000869591,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-20,70.0,69.99999990983409,70.00000008977186,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-21,70.0,69.99999990978799,70.0000000839869,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-22,70.0,69.99999991456409,70.00000009239766,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-23,70.0,69.99999991420033,70.00000008551201,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-24,70.0,69.9999999044361,70.00000008718989,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-25,70.0,69.99999990735822,70.00000008466203,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-26,70.0,69.99999991654217,70.00000009497192,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-27,70.0,69.99999991046228,70.00000008725459,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-28,70.0,69.99999990737363,70.00000008908087,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-29,70.0,69.99999990808678,70.0000000851715,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-30,70.0,69.99999990253873,70.00000009288512,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2016-12-31,70.0,69.99999991173871,70.00000008495616,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2017-01-01,70.0,69.99999991423171,70.00000008832684,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2017-01-02,70.0,69.99999990545028,70.00000008981208,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2017-01-03,70.0,69.99999991317388,70.00000008764938,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2017-01-04,70.0,69.99999991003688,70.00000009262972,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2017-01-05,70.0,69.99999991141681,70.00000009156747,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2017-01-06,70.0,69.99999990919721,70.00000008053244,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2017-01-07,70.0,69.99999991365263,70.00000007952097,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2017-01-08,70.0,69.9999999053752,70.00000009144911,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2017-01-09,70.0,69.99999991177484,70.0000000856319,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2017-01-10,70.0,69.99999991480674,70.00000009697557,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2017-01-11,70.0,69.99999990682035,70.00000009120768,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2017-01-12,70.0,69.99999991039732,70.00000008350581,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2017-01-13,70.0,69.99999991720176,70.00000008576873,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2017-01-14,70.0,69.99999990415604,70.00000009132437,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
2017-01-15,70.0,69.99999991279009,70.00000008937623,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4452800
